gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
Gene:WBGene00000268:26G:B0464.4, bre-3:ALG	B0464.4, bre-3	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00000405:26G:cdk-1, T05G5.3:ALG, CSR	cdk-1, T05G5.3	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00000405:26G:cdk-1, T05G5.3:ALG, CSR	cdk-1, T05G5.3	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00000479:26G:C07H6.5, cgh-1:CSR, ERGO	C07H6.5, cgh-1	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00000788:26G:cpz-1, F32B5.8:ERGO	cpz-1, F32B5.8	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00000802:26G:crt-1, Y38A10A.5:ALG, CSR	crt-1, Y38A10A.5	2	4	7	1	L2	1	0	Low dose
Gene:WBGene00000802:26G:crt-1, Y38A10A.5:ALG, CSR	crt-1, Y38A10A.5	1	14	7	0	L2	1	0	Low dose
Gene:WBGene00001020:26G:B0035.2, dnj-2:ALG, CSR	B0035.2, dnj-2	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00001023:26G:C04A2.7, dnj-5:ALG, CSR	C04A2.7, dnj-5	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00001037:26G:dnj-19, T05C3.5:ALG, CSR	dnj-19, T05C3.5	2	4	5	1	L2	1	0	Low dose
Gene:WBGene00001037:26G:dnj-19, T05C3.5:ALG, CSR	dnj-19, T05C3.5	1	12	9	0	L2	1	0	Low dose
Gene:WBGene00001038:26G:dnj-20, T15H9.7:ALG	dnj-20, T15H9.7	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00001167:26G:eef-2, F25H5.4:ALG, CSR	eef-2, F25H5.4	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00001168:26G:eef-1A.1, F31E3.5:ALG, CSR	eef-1A.1, F31E3.5	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00001168:26G:eef-1A.1, F31E3.5:ALG, CSR	eef-1A.1, F31E3.5	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00001227:26G:eif-3.D, R08D7.3:ALG, CSR	eif-3.D, R08D7.3	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00001230:26G:eif-3.G, F22B5.2:ALG, CSR	eif-3.G, F22B5.2	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00001230:26G:eif-3.G, F22B5.2:ALG, CSR	eif-3.G, F22B5.2	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00001427:26G:fkb-2, Y18D10A.19:ALG, CSR	fkb-2, Y18D10A.19	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00001427:26G:fkb-2, Y18D10A.19:ALG, CSR	fkb-2, Y18D10A.19	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00001488:26G:frm-1, ZK270.2:ALG, WAGO	frm-1, ZK270.2	2	4	7	1	L2	1	0	Low dose
Gene:WBGene00001488:26G:frm-1, ZK270.2:ALG, WAGO	frm-1, ZK270.2	1	14	7	0	L2	1	0	Low dose
Gene:WBGene00001558:26G:gdi-1, Y57G11C.10:ALG	gdi-1, Y57G11C.10	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00001635:26G:gly-10, Y45F10D.3:ALG, CSR	gly-10, Y45F10D.3	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00001977:26G:hmg-12, Y17G7A.1:ALG, CSR	hmg-12, Y17G7A.1	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00002005:26G:F26D10.3, hsp-1:ALG, CSR	F26D10.3, hsp-1	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00002066:26G:ifg-1, M110.4:ALG, CSR	ifg-1, M110.4	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00002074:26G:F32E10.4, ima-3:ALG, CSR	F32E10.4, ima-3	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00002074:26G:F32E10.4, ima-3:ALG, CSR	F32E10.4, ima-3	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00002147:26G:C41C4.4, ire-1:ALG, WAGO	C41C4.4, ire-1	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00002202:26G:C03C10.1, kin-19:ALG, CSR	C03C10.1, kin-19	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00002219:26G:K11D9.1, klp-7:ALG, CSR	K11D9.1, klp-7	2	8	1	1	L2	1	0	Low dose
Gene:WBGene00002219:26G:K11D9.1, klp-7:ALG, CSR	K11D9.1, klp-7	2	16	1	1	L2	1	0	Low dose
Gene:WBGene00002229:26G:klp-19, Y43F4B.6:ALG, CSR	klp-19, Y43F4B.6	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00002229:26G:klp-19, Y43F4B.6:ALG, CSR	klp-19, Y43F4B.6	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00002229:26G:klp-19, Y43F4B.6:ALG, CSR	klp-19, Y43F4B.6	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00002263:26G:K08H10.1, lea-1:ALG	K08H10.1, lea-1	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00002694:26G:C10H11.9, let-502:ALG, CSR	C10H11.9, let-502	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00002694:26G:C10H11.9, let-502:ALG, CSR	C10H11.9, let-502	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00002783:26G:F57B10.1, let-607:ALG, CSR	F57B10.1, let-607	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00003162:26G:F20H11.3, mdh-2:ALG, CSR	F20H11.3, mdh-2	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00003572:26G:C07A9.11, ncx-7:ERGO	C07A9.11, ncx-7	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00003576:26G:ndc-80, W01B6.9:ALG, CSR	ndc-80, W01B6.9	2	4	13	1	L2	1	0	Low dose
Gene:WBGene00003576:26G:ndc-80, W01B6.9:ALG, CSR	ndc-80, W01B6.9	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00003579:26G:ndx-2, W02G9.1:ALG, WAGO	ndx-2, W02G9.1	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00003587:26G:F45H11.2, ned-8:ALG, CSR	F45H11.2, ned-8	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00003902:26G:pab-1, Y106G6H.2:ALG	pab-1, Y106G6H.2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00003922:26G:C15H11.7, pas-1:ALG, CSR	C15H11.7, pas-1	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00003925:26G:C36B1.4, pas-4:ALG	C36B1.4, pas-4	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00003947:26G:K08D12.1, pbs-1:ALG, CSR	K08D12.1, pbs-1	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00003951:26G:K05C4.1, pbs-5:ALG, CSR	K05C4.1, pbs-5	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00003992:26G:pgl-1, ZK381.4:ALG, CSR	pgl-1, ZK381.4	2	4	7	1	L2	1	0	Low dose
Gene:WBGene00003992:26G:pgl-1, ZK381.4:ALG, CSR	pgl-1, ZK381.4	2	14	5	1	L2	1	0	Low dose
Gene:WBGene00004042:26G:C14B9.4, plk-1:ALG, CSR	C14B9.4, plk-1	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00004178:26G:D2030.6, prg-1:ALG	D2030.6, prg-1	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00004242:26G:F18A11.1, puf-6:ALG, CSR	F18A11.1, puf-6	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00004243:26G:B0273.2, puf-7:ALG, CSR	B0273.2, puf-7	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00004274:26G:F53G12.1, rab-11.1:ALG, CSR	F53G12.1, rab-11.1	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00004373:26G:rme-1, W06H8.1:ALG, CSR	rme-1, W06H8.1	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00004373:26G:rme-1, W06H8.1:ALG, CSR	rme-1, W06H8.1	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00004458:26G:rpn-1, T22D1.9:ALG, CSR	rpn-1, T22D1.9	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00004458:26G:rpn-1, T22D1.9:ALG, CSR	rpn-1, T22D1.9	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00004482:26G:C16A3.9, rps-13:ERGO	C16A3.9, rps-13	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00004700:26G:rsp-3, Y111B2A.18:ALG	rsp-3, Y111B2A.18	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00004700:26G:rsp-3, Y111B2A.18:ALG	rsp-3, Y111B2A.18	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00004700:26G:rsp-3, Y111B2A.18:ALG	rsp-3, Y111B2A.18	1	18	3	0	L2	0	1	Low dose
Gene:WBGene00004737:26G:F10G7.4, scc-1:ALG, CSR	F10G7.4, scc-1	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00004737:26G:F10G7.4, scc-1:ALG, CSR	F10G7.4, scc-1	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00004953:26G:F32H2.3, spd-2:ALG, CSR	F32H2.3, spd-2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00004975:26G:spe-39, ZC404.3:ALG, CSR	spe-39, ZC404.3	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00004976:26G:K01A11.4, spe-41:ALG, WAGO	K01A11.4, spe-41	2	4	13	1	L2	1	0	Low dose
Gene:WBGene00004976:26G:K01A11.4, spe-41:ALG, WAGO	K01A11.4, spe-41	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00006241:NA:F26G5.2, str-208:unk	F26G5.2, str-208	2	4	7	1	L2	0	1	Low dose
Gene:WBGene00006241:NA:F26G5.2, str-208:unk	F26G5.2, str-208	2	14	3	1	L2	0	1	Low dose
Gene:WBGene00006241:NA:F26G5.2, str-208:unk	F26G5.2, str-208	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00006373:26G:F55A11.2, syx-5:ALG, CSR	F55A11.2, syx-5	2	2	1	1	L2	0	1	Low dose
Gene:WBGene00006536:26G:K01G5.7, tbb-1:ALG, CSR	K01G5.7, tbb-1	2	8	3	1	L2	0	1	Low dose
Gene:WBGene00006594:26G:M01A10.2, tom-1:ALG, WAGO	M01A10.2, tom-1	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00006661:26G:F17C8.5, twk-6:ALG	F17C8.5, twk-6	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00006713:26G:R01H2.6, ubc-18:ALG	R01H2.6, ubc-18	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00006733:26G:F19B6.2, ufd-1:ALG, CSR	F19B6.2, ufd-1	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00006734:26G:T05H10.5, ufd-2:ALG, CSR	T05H10.5, ufd-2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00006768:26G:unc-32, ZK637.8:ALG, CSR	unc-32, ZK637.8	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00006780:26G:B0350.2, unc-44:ERGO, WAGO	B0350.2, unc-44	1	18	3	0	L2	0	1	Low dose
Gene:WBGene00006833:26G:F53F10.4, unc-108:ALG, CSR	F53F10.4, unc-108	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00006975:26G:F54F2.2, zfp-1:ALG	F54F2.2, zfp-1	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00006975:26G:F54F2.2, zfp-1:ALG	F54F2.2, zfp-1	2	10	3	1	L2	0	1	Low dose
Gene:WBGene00007244:26G:C01G12.3:ALG	C01G12.3	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00007270:26G:C03C10.4, rei-1:ALG	C03C10.4, rei-1	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00007309:26G:C04G2.10:ALG, WAGO	C04G2.10	2	2	5	1	L2	0	1	Low dose
Gene:WBGene00007309:26G:C04G2.10:ALG, WAGO	C04G2.10	2	10	3	1	L2	0	1	Low dose
Gene:WBGene00007309:26G:C04G2.10:ALG, WAGO	C04G2.10	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00007624:26G:C16C10.3, hrde-1:ALG, CSR	C16C10.3, hrde-1	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00007624:26G:C16C10.3, hrde-1:ALG, CSR	C16C10.3, hrde-1	2	12	1	1	L2	1	0	Low dose
Gene:WBGene00007624:26G:C16C10.3, hrde-1:ALG, CSR	C16C10.3, hrde-1	2	18	1	1	L2	1	0	Low dose
Gene:WBGene00007640:26G:C17D12.7, pcmd-1:ERGO	C17D12.7, pcmd-1	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00007683:26G:C18E9.2:ALG	C18E9.2	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00007750:22G:C26G2.1, syg-2:WAGO	C26G2.1, syg-2	2	14	1	1	L2	1	0	Low dose
Gene:WBGene00007750:22G:C26G2.1, syg-2:WAGO	C26G2.1, syg-2	2	18	1	1	L2	1	0	Low dose
Gene:WBGene00007923:26G:C34C12.4:ALG	C34C12.4	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00008149:26G:C47E12.4, pyp-1:ALG, CSR	C47E12.4, pyp-1	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00008422:26G:D2045.2:ALG	D2045.2	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00008422:26G:D2045.2:ALG	D2045.2	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00008687:26G:F11A10.6:ALG	F11A10.6	2	16	3	1	L2	0	1	Low dose
Gene:WBGene00008740:26G:F13D12.5:ALG, CSR	F13D12.5	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00008780:26G:F14B4.2, hxk-1:ALG, CSR	F14B4.2, hxk-1	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00008780:26G:F14B4.2, hxk-1:ALG, CSR	F14B4.2, hxk-1	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00008920:26G:eef-1G, F17C11.9:ALG, CSR	eef-1G, F17C11.9	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00009082:26G:dlat-1, F23B12.5:ALG	dlat-1, F23B12.5	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00009082:26G:dlat-1, F23B12.5:ALG	dlat-1, F23B12.5	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00009254:26G:capg-1, F29D11.2:ALG, CSR	capg-1, F29D11.2	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00009404:26G:F35C11.5:ALG, CSR	F35C11.5	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00009543:26G:F38E11.6:ERGO	F38E11.6	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00009583:26G:aagr-3, F40F9.6:ALG, WAGO	aagr-3, F40F9.6	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00009702:26G:F44F4.3:ALG, WAGO	F44F4.3	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00009702:26G:F44F4.3:ALG, WAGO	F44F4.3	2	14	3	1	L2	0	1	Low dose
Gene:WBGene00009714:26G:F44G4.5:ALG	F44G4.5	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00009880:26G:F49C12.11:ALG	F49C12.11	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00010040:26G:F54C8.7:ALG, WAGO	F54C8.7	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00010061:26G:F54E12.2:ALG, CSR	F54E12.2	2	8	3	1	L2	0	1	Low dose
Gene:WBGene00010130:26G:F55H2.2, vha-14:ALG, CSR	F55H2.2, vha-14	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00010130:26G:F55H2.2, vha-14:ALG, CSR	F55H2.2, vha-14	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00010284:26G:aman-2, F58H1.1:ALG, CSR	aman-2, F58H1.1	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00010309:26G:F59B2.5, rpn-6.2:ALG, WAGO	F59B2.5, rpn-6.2	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00010419:26G:atp-1, H28O16.1:ALG	atp-1, H28O16.1	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00010496:26G:K02B12.3, sec-12:ALG, CSR	K02B12.3, sec-12	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00010496:26G:K02B12.3, sec-12:ALG, CSR	K02B12.3, sec-12	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00010631:26G:cash-1, K07C5.8:ALG, CSR	cash-1, K07C5.8	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00010631:26G:cash-1, K07C5.8:ALG, CSR	cash-1, K07C5.8	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00010651:26G:K08C9.2:ALG	K08C9.2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00010682:26G:K08F8.5:ALG	K08F8.5	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00010714:26G:K09B11.10, mam-3:ERGO	K09B11.10, mam-3	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00010714:26G:K09B11.10, mam-3:ERGO	K09B11.10, mam-3	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00010734:26G:K10C8.1, parn-1:ALG, WAGO	K10C8.1, parn-1	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00011061:26G:R06C7.1, wago-1:ALG, CSR	R06C7.1, wago-1	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00011480:26G:enpl-1, T05E11.3:ALG, CSR	enpl-1, T05E11.3	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00011491:26G:T05F1.5:ALG	T05F1.5	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00011499:26G:T05G5.4:ALG	T05G5.4	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00011638:26G:ostb-1, T09A5.11:ALG, CSR	ostb-1, T09A5.11	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00011638:26G:ostb-1, T09A5.11:ALG, CSR	ostb-1, T09A5.11	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00011638:26G:ostb-1, T09A5.11:ALG, CSR	ostb-1, T09A5.11	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00011777:26G:T14G10.8:ALG	T14G10.8	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00011884:26G:enol-1, T21B10.2:ALG, CSR	enol-1, T21B10.2	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00012060:NA:T26G10.3:unk	T26G10.3	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00012151:26G:VH15N14R.1:ERGO, WAGO	VH15N14R.1	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00012156:26G:ebp-2, VW02B12L.3:ALG, CSR	ebp-2, VW02B12L.3	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00012180:26G:W01D2.3:ALG	W01D2.3	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00012208:26G:W02D9.2:ALG	W02D9.2	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00012360:26G:tat-3, W09D10.2:ALG, CSR	tat-3, W09D10.2	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00012360:26G:tat-3, W09D10.2:ALG, CSR	tat-3, W09D10.2	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00012498:26G:Y24F12A.3:ERGO, WAGO	Y24F12A.3	2	2	1	1	L2	1	0	Low dose
Gene:WBGene00012499:26G:Y24F12A.4:ERGO, WAGO	Y24F12A.4	2	2	1	1	L2	1	0	Low dose
Gene:WBGene00012515:NA:Y26G10.1:unk	Y26G10.1	2	2	1	1	L2	0	1	Low dose
Gene:WBGene00012515:NA:Y26G10.1:unk	Y26G10.1	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00013038:26G:ani-1, Y49E10.19:ALG, CSR	ani-1, Y49E10.19	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00013237:26G:Y56A3A.19:ALG, CSR	Y56A3A.19	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00013238:26G:trap-4, Y56A3A.21:ALG, CSR	trap-4, Y56A3A.21	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00013258:26G:polg-1, Y57A10A.15:CSR, ERGO	polg-1, Y57A10A.15	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00013304:26G:ptp-5.2, Y57G11C.6:ALG	ptp-5.2, Y57G11C.6	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00013644:26G:Y105C5A.25:ERGO, WAGO	Y105C5A.25	2	12	1	1	L2	1	0	Low dose
Gene:WBGene00014119:26G:ZK858.6:ALG, CSR	ZK858.6	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00014119:26G:ZK858.6:ALG, CSR	ZK858.6	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00015143:26G:B0336.3, rbm-26:ALG, CSR	B0336.3, rbm-26	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00015143:26G:B0336.3, rbm-26:ALG, CSR	B0336.3, rbm-26	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00015344:26G:C02E11.1, nra-4:ALG, CSR	C02E11.1, nra-4	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00015351:26G:C02F5.10:ALG	C02F5.10	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00016177:26G:C28C12.1:ALG, WAGO	C28C12.1	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00016244:26G:C30B5.2:ALG, CSR	C30B5.2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00016439:26G:C35D10.1:ALG	C35D10.1	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00016541:26G:C39H7.1:ALG	C39H7.1	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00016561:26G:C41D11.1, eri-6:ERGO, WAGO	C41D11.1, eri-6	2	2	1	1	L2	1	0	Low dose
Gene:WBGene00016583:26G:C42C1.5, tag-335:ALG, CSR	C42C1.5, tag-335	2	2	1	1	L2	0	1	Low dose
Gene:WBGene00016583:26G:C42C1.5, tag-335:ALG, CSR	C42C1.5, tag-335	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00016953:26G:C55C3.3:ALG, WAGO	C55C3.3	2	2	1	1	L2	0	1	Low dose
Gene:WBGene00016953:26G:C55C3.3:ALG, WAGO	C55C3.3	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00016977:26G:akap-1, C56G2.1:ALG, CSR	akap-1, C56G2.1	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00017062:26G:D2063.3, glrx-3:ALG, CSR	D2063.3, glrx-3	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00017195:26G:F07C3.4, glo-4:ALG, CSR	F07C3.4, glo-4	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00017195:26G:F07C3.4, glo-4:ALG, CSR	F07C3.4, glo-4	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00017354:26G:F10E9.2:ALG, WAGO	F10E9.2	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00017354:26G:F10E9.2:ALG, WAGO	F10E9.2	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00017627:26G:F20B6.1:ALG, WAGO	F20B6.1	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00017627:26G:F20B6.1:ALG, WAGO	F20B6.1	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00017736:26G:F23C8.7:ALG	F23C8.7	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00017759:26G:F23H11.3, sucl-2:ALG, CSR	F23H11.3, sucl-2	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00017759:26G:F23H11.3, sucl-2:ALG, CSR	F23H11.3, sucl-2	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00017838:NA:F26G1.2:unk	F26G1.2	2	2	1	1	L2	0	1	Low dose
Gene:WBGene00017838:NA:F26G1.2:unk	F26G1.2	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00017840:NA:F26G1.4, ttm-2:unk	F26G1.4, ttm-2	2	14	3	1	L2	0	1	Low dose
Gene:WBGene00017840:NA:F26G1.4, ttm-2:unk	F26G1.4, ttm-2	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00017843:22G:F26G5.1:CSR	F26G5.1	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00017845:NA:F26G5.10, srsx-9:unk	F26G5.10, srsx-9	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00018395:26G:F43E2.7, mtch-1:ALG	F43E2.7, mtch-1	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00018423:26G:F44E2.10:ALG, CSR	F44E2.10	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00018575:26G:clec-119, F47F6.5:ALG, WAGO	clec-119, F47F6.5	2	8	3	1	L2	1	0	Low dose
Gene:WBGene00018575:26G:clec-119, F47F6.5:ALG, WAGO	clec-119, F47F6.5	2	16	1	1	L2	1	0	Low dose
Gene:WBGene00018635:26G:F49E8.1, nprl-2:ALG, CSR	F49E8.1, nprl-2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00018698:26G:F52E1.10, vha-18:ALG, CSR	F52E1.10, vha-18	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00018773:26G:F53G12.8:ALG, WAGO	F53G12.8	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00018847:26G:F55A3.1, marc-6:ALG, CSR	F55A3.1, marc-6	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00019015:26G:F57F4.1:ALG	F57F4.1	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00019511:26G:K08A2.1, lido-8:ERGO, WAGO	K08A2.1, lido-8	2	2	1	1	L2	1	0	Low dose
Gene:WBGene00019511:26G:K08A2.1, lido-8:ERGO, WAGO	K08A2.1, lido-8	2	10	3	1	L2	1	0	Low dose
Gene:WBGene00019511:26G:K08A2.1, lido-8:ERGO, WAGO	K08A2.1, lido-8	1	20	1	0	L2	1	0	Low dose
Gene:WBGene00019673:26G:K12C11.1:ALG	K12C11.1	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00019693:26G:M01A10.3, ostd-1:ALG, CSR	M01A10.3, ostd-1	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00019877:26G:R05D3.2:ALG, CSR	R05D3.2	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00019877:26G:R05D3.2:ALG, CSR	R05D3.2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00019909:26G:R06A10.1:ALG, WAGO	R06A10.1	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00019909:26G:R06A10.1:ALG, WAGO	R06A10.1	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00020019:26G:R12B2.3:ALG	R12B2.3	1	4	17	0	L2	1	0	Low dose
Gene:WBGene00020168:26G:mct-5, T02G5.12:ALG, CSR	mct-5, T02G5.12	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00020168:26G:mct-5, T02G5.12:ALG, CSR	mct-5, T02G5.12	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00020352:26G:T08B6.2:ERGO, WAGO	T08B6.2	2	8	1	1	L2	1	0	Low dose
Gene:WBGene00020683:26G:ribo-1, T22D1.4:ALG	ribo-1, T22D1.4	2	14	3	1	L2	0	1	Low dose
Gene:WBGene00020686:26G:T22D1.8:ALG	T22D1.8	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00020824:26G:T26A8.1:ALG	T26A8.1	2	10	3	1	L2	1	0	Low dose
