gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
Gene:WBGene00047560:NA:21ur-3219, Y105C5B.240:piRNA	21ur-3219, Y105C5B.240	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047570:NA:21ur-2467, Y105C5A.224:piRNA	21ur-2467, Y105C5A.224	2	4	1	1	H2	0	1	High dose
Gene:WBGene00047570:NA:21ur-2467, Y105C5A.224:piRNA	21ur-2467, Y105C5A.224	2	8	5	1	H2	0	1	High dose
Gene:WBGene00047575:NA:21ur-1618, Y41E3.95:piRNA	21ur-1618, Y41E3.95	2	4	3	1	H2	1	0	High dose
Gene:WBGene00047577:NA:21ur-49, Y37A1B.71:piRNA	21ur-49, Y37A1B.71	2	2	1	1	H2	1	0	High dose
Gene:WBGene00047577:NA:21ur-49, Y37A1B.71:piRNA	21ur-49, Y37A1B.71	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047578:NA:21ur-926, Y37A1A.20:piRNA	21ur-926, Y37A1A.20	2	18	1	1	H2	0	1	High dose
Gene:WBGene00047579:NA:21ur-5143, H25K10.30:piRNA	21ur-5143, H25K10.30	2	4	5	1	H2	1	0	High dose
Gene:WBGene00047579:NA:21ur-5143, H25K10.30:piRNA	21ur-5143, H25K10.30	2	14	1	1	H2	1	0	High dose
Gene:WBGene00047580:NA:21ur-283, Y67A10A.65:piRNA	21ur-283, Y67A10A.65	2	14	1	1	H2	0	1	High dose
Gene:WBGene00047581:NA:21ur-2546, H12I19.28:piRNA	21ur-2546, H12I19.28	1	2	19	0	H2	1	0	High dose
Gene:WBGene00047594:NA:21ur-335, Y73F8A.206:piRNA	21ur-335, Y73F8A.206	2	10	1	1	H2	0	1	High dose
Gene:WBGene00047601:NA:21ur-3055, Y105C5B.246:piRNA	21ur-3055, Y105C5B.246	2	2	1	1	H2	0	1	High dose
Gene:WBGene00047605:NA:21ur-1226, Y73F8A.207:piRNA	21ur-1226, Y73F8A.207	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047608:NA:21ur-537, H25K10.31:piRNA	21ur-537, H25K10.31	1	20	1	0	H2	0	1	High dose
Gene:WBGene00047616:NA:21ur-3844, C11D2.27:piRNA	21ur-3844, C11D2.27	2	10	1	1	H2	0	1	High dose
Gene:WBGene00047626:NA:21ur-616, T27E7.22:piRNA	21ur-616, T27E7.22	2	16	1	1	H2	0	1	High dose
Gene:WBGene00047631:NA:21ur-608, Y41E3.98:piRNA	21ur-608, Y41E3.98	2	4	1	1	H2	1	0	High dose
Gene:WBGene00047631:NA:21ur-608, Y41E3.98:piRNA	21ur-608, Y41E3.98	2	16	1	1	H2	1	0	High dose
Gene:WBGene00047637:NA:21ur-1496, Y51H4A.177:piRNA	21ur-1496, Y51H4A.177	2	16	1	1	H2	0	1	High dose
Gene:WBGene00047640:NA:21ur-4750, Y57G11C.222:piRNA	21ur-4750, Y57G11C.222	2	6	1	1	H2	1	0	High dose
Gene:WBGene00047640:NA:21ur-4750, Y57G11C.222:piRNA	21ur-4750, Y57G11C.222	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047641:NA:21ur-367, Y73F8A.213:piRNA	21ur-367, Y73F8A.213	2	2	3	1	H2	1	0	High dose
Gene:WBGene00047641:NA:21ur-367, Y73F8A.213:piRNA	21ur-367, Y73F8A.213	2	14	5	1	H2	1	0	High dose
Gene:WBGene00047648:NA:21ur-5426, Y51H4A.178:piRNA	21ur-5426, Y51H4A.178	2	14	3	1	H2	0	1	High dose
Gene:WBGene00047654:NA:21ur-4707, Y105C5B.251:piRNA	21ur-4707, Y105C5B.251	2	2	5	1	H2	1	0	High dose
Gene:WBGene00047654:NA:21ur-4707, Y105C5B.251:piRNA	21ur-4707, Y105C5B.251	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047663:NA:21ur-3935, Y73F8A.215:piRNA	21ur-3935, Y73F8A.215	2	14	1	1	H2	0	1	High dose
Gene:WBGene00047665:NA:21ur-1713, Y73F8A.216:piRNA	21ur-1713, Y73F8A.216	2	2	3	1	H2	1	0	High dose
Gene:WBGene00047665:NA:21ur-1713, Y73F8A.216:piRNA	21ur-1713, Y73F8A.216	2	10	1	1	H2	1	0	High dose
Gene:WBGene00047665:NA:21ur-1713, Y73F8A.216:piRNA	21ur-1713, Y73F8A.216	1	16	5	0	H2	1	0	High dose
Gene:WBGene00047666:NA:21ur-93, Y41E3.100:piRNA	21ur-93, Y41E3.100	2	4	1	1	H2	1	0	High dose
Gene:WBGene00047666:NA:21ur-93, Y41E3.100:piRNA	21ur-93, Y41E3.100	2	8	1	1	H2	1	0	High dose
Gene:WBGene00047666:NA:21ur-93, Y41E3.100:piRNA	21ur-93, Y41E3.100	2	14	3	1	H2	1	0	High dose
Gene:WBGene00047666:NA:21ur-93, Y41E3.100:piRNA	21ur-93, Y41E3.100	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047668:NA:21ur-3573, Y73F8A.217:piRNA	21ur-3573, Y73F8A.217	2	4	1	1	H2	1	0	High dose
Gene:WBGene00047668:NA:21ur-3573, Y73F8A.217:piRNA	21ur-3573, Y73F8A.217	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047682:NA:21ur-4465, Y10G11A.14:piRNA	21ur-4465, Y10G11A.14	2	2	1	1	H2	1	0	High dose
Gene:WBGene00047692:NA:21ur-2056, F38C2.26:piRNA	21ur-2056, F38C2.26	2	14	1	1	H2	0	1	High dose
Gene:WBGene00047699:NA:21ur-2569, Y105C5B.255:piRNA	21ur-2569, Y105C5B.255	2	6	1	1	H2	1	0	High dose
Gene:WBGene00047701:NA:21ur-60, R05A10.29:piRNA	21ur-60, R05A10.29	2	12	1	1	H2	1	0	High dose
Gene:WBGene00047701:NA:21ur-60, R05A10.29:piRNA	21ur-60, R05A10.29	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047703:NA:21ur-4890, Y43D4A.34:piRNA	21ur-4890, Y43D4A.34	2	10	1	1	H2	0	1	High dose
Gene:WBGene00047704:NA:21ur-530, Y105C5B.256:piRNA	21ur-530, Y105C5B.256	2	4	1	1	H2	0	1	High dose
Gene:WBGene00047704:NA:21ur-530, Y105C5B.256:piRNA	21ur-530, Y105C5B.256	2	12	1	1	H2	0	1	High dose
Gene:WBGene00047706:NA:21ur-2827, Y57G11B.46:piRNA	21ur-2827, Y57G11B.46	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047708:NA:21ur-2562, Y43D4A.35:piRNA	21ur-2562, Y43D4A.35	2	14	1	1	H2	0	1	High dose
Gene:WBGene00047710:NA:21ur-4497, Y116A8C.106:piRNA	21ur-4497, Y116A8C.106	1	2	19	0	H2	1	0	High dose
Gene:WBGene00047713:NA:21ur-621, Y105C5B.257:piRNA	21ur-621, Y105C5B.257	2	2	1	1	H2	1	0	High dose
Gene:WBGene00047722:NA:21ur-2686, Y65A5A.8:piRNA	21ur-2686, Y65A5A.8	2	4	3	1	H2	1	0	High dose
Gene:WBGene00047722:NA:21ur-2686, Y65A5A.8:piRNA	21ur-2686, Y65A5A.8	2	14	1	1	H2	1	0	High dose
Gene:WBGene00047722:NA:21ur-2686, Y65A5A.8:piRNA	21ur-2686, Y65A5A.8	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047750:NA:21ur-227, Y105C5A.241:piRNA	21ur-227, Y105C5A.241	1	2	19	0	H2	1	0	High dose
Gene:WBGene00047760:NA:21ur-2372, Y105C5B.262:piRNA	21ur-2372, Y105C5B.262	2	2	5	1	H2	1	0	High dose
Gene:WBGene00047760:NA:21ur-2372, Y105C5B.262:piRNA	21ur-2372, Y105C5B.262	2	10	1	1	H2	1	0	High dose
Gene:WBGene00047760:NA:21ur-2372, Y105C5B.262:piRNA	21ur-2372, Y105C5B.262	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047763:NA:21ur-5155, Y73F8A.225:piRNA	21ur-5155, Y73F8A.225	2	2	9	1	H2	1	0	High dose
Gene:WBGene00047763:NA:21ur-5155, Y73F8A.225:piRNA	21ur-5155, Y73F8A.225	2	14	1	1	H2	1	0	High dose
Gene:WBGene00047763:NA:21ur-5155, Y73F8A.225:piRNA	21ur-5155, Y73F8A.225	2	18	1	1	H2	1	0	High dose
Gene:WBGene00047764:NA:21ur-975, Y37A1B.75:piRNA	21ur-975, Y37A1B.75	2	4	3	1	H2	1	0	High dose
Gene:WBGene00047764:NA:21ur-975, Y37A1B.75:piRNA	21ur-975, Y37A1B.75	2	14	1	1	H2	1	0	High dose
Gene:WBGene00047774:NA:21ur-5366, Y40H7A.71:piRNA	21ur-5366, Y40H7A.71	2	4	1	1	H2	1	0	High dose
Gene:WBGene00047774:NA:21ur-5366, Y40H7A.71:piRNA	21ur-5366, Y40H7A.71	2	12	1	1	H2	1	0	High dose
Gene:WBGene00047774:NA:21ur-5366, Y40H7A.71:piRNA	21ur-5366, Y40H7A.71	1	16	5	0	H2	1	0	High dose
Gene:WBGene00047775:NA:21ur-1731, R05A10.30:piRNA	21ur-1731, R05A10.30	2	8	1	1	H2	0	1	High dose
Gene:WBGene00047775:NA:21ur-1731, R05A10.30:piRNA	21ur-1731, R05A10.30	2	12	1	1	H2	0	1	High dose
Gene:WBGene00047775:NA:21ur-1731, R05A10.30:piRNA	21ur-1731, R05A10.30	2	18	1	1	H2	0	1	High dose
Gene:WBGene00047777:NA:21ur-1833, Y41E3.103:piRNA	21ur-1833, Y41E3.103	2	4	1	1	H2	1	0	High dose
Gene:WBGene00047777:NA:21ur-1833, Y41E3.103:piRNA	21ur-1833, Y41E3.103	2	8	9	1	H2	1	0	High dose
Gene:WBGene00047777:NA:21ur-1833, Y41E3.103:piRNA	21ur-1833, Y41E3.103	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047779:NA:21ur-4737, Y105C5B.264:piRNA	21ur-4737, Y105C5B.264	2	6	5	1	H2	1	0	High dose
Gene:WBGene00047779:NA:21ur-4737, Y105C5B.264:piRNA	21ur-4737, Y105C5B.264	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047782:NA:21ur-2873, Y73F8A.228:piRNA	21ur-2873, Y73F8A.228	2	12	1	1	H2	0	1	High dose
Gene:WBGene00047782:NA:21ur-2873, Y73F8A.228:piRNA	21ur-2873, Y73F8A.228	2	16	3	1	H2	0	1	High dose
Gene:WBGene00047797:NA:21ur-3172, C47A4.37:piRNA	21ur-3172, C47A4.37	2	2	1	1	H2	0	1	High dose
Gene:WBGene00047801:NA:21ur-5000, Y57G11A.38:piRNA	21ur-5000, Y57G11A.38	2	4	7	1	H2	1	0	High dose
Gene:WBGene00047801:NA:21ur-5000, Y57G11A.38:piRNA	21ur-5000, Y57G11A.38	2	18	1	1	H2	1	0	High dose
Gene:WBGene00047806:NA:21ur-1260, Y41E3.105:piRNA	21ur-1260, Y41E3.105	2	4	1	1	H2	1	0	High dose
Gene:WBGene00047807:NA:21ur-638, Y40H7A.73:piRNA	21ur-638, Y40H7A.73	2	16	1	1	H2	0	1	High dose
Gene:WBGene00047813:NA:21ur-3613, Y105C5A.244:piRNA	21ur-3613, Y105C5A.244	2	2	1	1	H2	1	0	High dose
Gene:WBGene00047813:NA:21ur-3613, Y105C5A.244:piRNA	21ur-3613, Y105C5A.244	2	6	5	1	H2	1	0	High dose
Gene:WBGene00047813:NA:21ur-3613, Y105C5A.244:piRNA	21ur-3613, Y105C5A.244	2	14	1	1	H2	1	0	High dose
Gene:WBGene00047813:NA:21ur-3613, Y105C5A.244:piRNA	21ur-3613, Y105C5A.244	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047817:NA:21ur-4537, Y45F10D.34:piRNA	21ur-4537, Y45F10D.34	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047826:NA:21ur-1175, Y37A1B.78:piRNA	21ur-1175, Y37A1B.78	2	12	1	1	H2	1	0	High dose
Gene:WBGene00047826:NA:21ur-1175, Y37A1B.78:piRNA	21ur-1175, Y37A1B.78	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047853:NA:21ur-1876, Y37A1B.82:piRNA	21ur-1876, Y37A1B.82	2	16	1	1	H2	0	1	High dose
Gene:WBGene00047857:NA:21ur-2816, Y41E3.107:piRNA	21ur-2816, Y41E3.107	2	12	3	1	H2	0	1	High dose
Gene:WBGene00047857:NA:21ur-2816, Y41E3.107:piRNA	21ur-2816, Y41E3.107	2	18	1	1	H2	0	1	High dose
Gene:WBGene00047858:NA:21ur-3651, Y116A8C.109:piRNA	21ur-3651, Y116A8C.109	2	4	3	1	H2	1	0	High dose
Gene:WBGene00047858:NA:21ur-3651, Y116A8C.109:piRNA	21ur-3651, Y116A8C.109	1	18	3	0	H2	1	0	High dose
Gene:WBGene00047859:NA:21ur-2194, Y73F8A.237:piRNA	21ur-2194, Y73F8A.237	2	2	5	1	H2	1	0	High dose
Gene:WBGene00047859:NA:21ur-2194, Y73F8A.237:piRNA	21ur-2194, Y73F8A.237	2	10	7	1	H2	1	0	High dose
Gene:WBGene00047859:NA:21ur-2194, Y73F8A.237:piRNA	21ur-2194, Y73F8A.237	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047862:NA:21ur-2602, Y105C5B.273:piRNA	21ur-2602, Y105C5B.273	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047872:NA:21ur-4074, Y57G11C.237:piRNA	21ur-4074, Y57G11C.237	2	4	1	1	H2	1	0	High dose
Gene:WBGene00047872:NA:21ur-4074, Y57G11C.237:piRNA	21ur-4074, Y57G11C.237	2	12	1	1	H2	1	0	High dose
Gene:WBGene00047872:NA:21ur-4074, Y57G11C.237:piRNA	21ur-4074, Y57G11C.237	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047885:NA:21ur-226, Y105C5B.276:piRNA	21ur-226, Y105C5B.276	2	4	3	1	H2	1	0	High dose
Gene:WBGene00047885:NA:21ur-226, Y105C5B.276:piRNA	21ur-226, Y105C5B.276	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047905:NA:21ur-5444, Y67A10A.70:piRNA	21ur-5444, Y67A10A.70	2	2	7	1	H2	1	0	High dose
Gene:WBGene00047905:NA:21ur-5444, Y67A10A.70:piRNA	21ur-5444, Y67A10A.70	2	12	3	1	H2	1	0	High dose
Gene:WBGene00047905:NA:21ur-5444, Y67A10A.70:piRNA	21ur-5444, Y67A10A.70	1	18	3	0	H2	1	0	High dose
Gene:WBGene00047908:NA:21ur-3609, Y105C5B.280:piRNA	21ur-3609, Y105C5B.280	2	2	1	1	H2	1	0	High dose
Gene:WBGene00047908:NA:21ur-3609, Y105C5B.280:piRNA	21ur-3609, Y105C5B.280	2	6	9	1	H2	1	0	High dose
Gene:WBGene00047908:NA:21ur-3609, Y105C5B.280:piRNA	21ur-3609, Y105C5B.280	1	18	3	0	H2	1	0	High dose
Gene:WBGene00047911:NA:21ur-421, Y57G11C.240:piRNA	21ur-421, Y57G11C.240	2	6	1	1	H2	1	0	High dose
Gene:WBGene00047913:NA:21ur-3627, Y40H7A.75:piRNA	21ur-3627, Y40H7A.75	2	12	1	1	H2	0	1	High dose
Gene:WBGene00047915:NA:21ur-1267, Y40H7A.76:piRNA	21ur-1267, Y40H7A.76	2	6	1	1	H2	1	0	High dose
Gene:WBGene00047922:NA:21ur-3020, Y64G10A.79:piRNA	21ur-3020, Y64G10A.79	2	4	1	1	H2	0	1	High dose
Gene:WBGene00047922:NA:21ur-3020, Y64G10A.79:piRNA	21ur-3020, Y64G10A.79	2	12	1	1	H2	0	1	High dose
Gene:WBGene00047925:NA:21ur-3292, Y105C5A.251:piRNA	21ur-3292, Y105C5A.251	2	14	1	1	H2	1	0	High dose
Gene:WBGene00047936:NA:21ur-733, C11D2.28:piRNA	21ur-733, C11D2.28	2	4	1	1	H2	0	1	High dose
Gene:WBGene00047939:NA:21ur-5204, M199.30:piRNA	21ur-5204, M199.30	2	12	1	1	H2	0	1	High dose
Gene:WBGene00047939:NA:21ur-5204, M199.30:piRNA	21ur-5204, M199.30	2	16	1	1	H2	0	1	High dose
Gene:WBGene00047941:NA:21ur-3, F23B2.18:piRNA	21ur-3, F23B2.18	2	8	1	1	H2	0	1	High dose
Gene:WBGene00047947:NA:21ur-5195, M199.31:piRNA	21ur-5195, M199.31	2	6	1	1	H2	1	0	High dose
Gene:WBGene00047950:NA:21ur-497, Y105C5B.282:piRNA	21ur-497, Y105C5B.282	1	2	19	0	H2	1	0	High dose
Gene:WBGene00047960:NA:21ur-2061, Y57G11C.245:piRNA	21ur-2061, Y57G11C.245	2	2	1	1	H2	1	0	High dose
Gene:WBGene00047960:NA:21ur-2061, Y57G11C.245:piRNA	21ur-2061, Y57G11C.245	2	6	1	1	H2	1	0	High dose
Gene:WBGene00047963:NA:21ur-3703, C35D6.36:piRNA	21ur-3703, C35D6.36	2	8	5	1	H2	0	1	High dose
Gene:WBGene00047989:NA:21ur-32, Y57G11C.248:piRNA	21ur-32, Y57G11C.248	1	20	1	0	H2	1	0	High dose
Gene:WBGene00047997:NA:21ur-1800, C47A4.40:piRNA	21ur-1800, C47A4.40	2	10	1	1	H2	0	1	High dose
Gene:WBGene00048009:NA:21ur-1218, Y105C5B.290:piRNA	21ur-1218, Y105C5B.290	2	12	3	1	H2	1	0	High dose
Gene:WBGene00048010:NA:21ur-2671, Y57G11A.41:piRNA	21ur-2671, Y57G11A.41	2	6	1	1	H2	0	1	High dose
Gene:WBGene00048010:NA:21ur-2671, Y57G11A.41:piRNA	21ur-2671, Y57G11A.41	2	12	1	1	H2	0	1	High dose
Gene:WBGene00048010:NA:21ur-2671, Y57G11A.41:piRNA	21ur-2671, Y57G11A.41	2	18	1	1	H2	0	1	High dose
Gene:WBGene00048011:NA:21ur-2716, Y105C5B.291:piRNA	21ur-2716, Y105C5B.291	2	10	1	1	H2	1	0	High dose
Gene:WBGene00048011:NA:21ur-2716, Y105C5B.291:piRNA	21ur-2716, Y105C5B.291	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048015:NA:21ur-609, Y40H7A.80:piRNA	21ur-609, Y40H7A.80	2	6	1	1	H2	1	0	High dose
Gene:WBGene00048027:NA:21ur-2147, Y105C5B.293:piRNA	21ur-2147, Y105C5B.293	2	2	7	1	H2	1	0	High dose
Gene:WBGene00048027:NA:21ur-2147, Y105C5B.293:piRNA	21ur-2147, Y105C5B.293	2	14	3	1	H2	1	0	High dose
Gene:WBGene00048057:NA:21ur-1189, Y105C5A.260:piRNA	21ur-1189, Y105C5A.260	2	4	3	1	H2	1	0	High dose
Gene:WBGene00048057:NA:21ur-1189, Y105C5A.260:piRNA	21ur-1189, Y105C5A.260	1	12	9	0	H2	1	0	High dose
Gene:WBGene00048060:NA:21ur-1838, Y57G11C.256:piRNA	21ur-1838, Y57G11C.256	2	2	3	1	H2	0	1	High dose
Gene:WBGene00048060:NA:21ur-1838, Y57G11C.256:piRNA	21ur-1838, Y57G11C.256	2	8	7	1	H2	0	1	High dose
Gene:WBGene00048069:NA:21ur-1724, Y105C5B.301:piRNA	21ur-1724, Y105C5B.301	2	6	1	1	H2	0	1	High dose
Gene:WBGene00048078:NA:21ur-3312, Y45F10D.36:piRNA	21ur-3312, Y45F10D.36	2	4	1	1	H2	0	1	High dose
Gene:WBGene00048079:NA:21ur-2979, Y105C5A.263:piRNA	21ur-2979, Y105C5A.263	2	16	1	1	H2	0	1	High dose
Gene:WBGene00048081:NA:21ur-4029, Y73F8A.249:piRNA	21ur-4029, Y73F8A.249	2	2	9	1	H2	1	0	High dose
Gene:WBGene00048081:NA:21ur-4029, Y73F8A.249:piRNA	21ur-4029, Y73F8A.249	1	14	7	0	H2	1	0	High dose
Gene:WBGene00048090:NA:21ur-2200, T06A10.25:piRNA	21ur-2200, T06A10.25	2	18	1	1	H2	0	1	High dose
Gene:WBGene00048093:NA:21ur-1335, Y73F8A.251:piRNA	21ur-1335, Y73F8A.251	1	20	1	0	H2	0	1	High dose
Gene:WBGene00048096:NA:21ur-2006, Y116A8C.114:piRNA	21ur-2006, Y116A8C.114	2	16	1	1	H2	0	1	High dose
Gene:WBGene00048104:NA:21ur-4875, Y57G11A.44:piRNA	21ur-4875, Y57G11A.44	2	2	5	1	H2	1	0	High dose
Gene:WBGene00048104:NA:21ur-4875, Y57G11A.44:piRNA	21ur-4875, Y57G11A.44	2	10	3	1	H2	1	0	High dose
Gene:WBGene00048104:NA:21ur-4875, Y57G11A.44:piRNA	21ur-4875, Y57G11A.44	2	18	1	1	H2	1	0	High dose
Gene:WBGene00048123:NA:21ur-388, Y37A1A.33:piRNA	21ur-388, Y37A1A.33	2	4	1	1	H2	0	1	High dose
Gene:WBGene00048123:NA:21ur-388, Y37A1A.33:piRNA	21ur-388, Y37A1A.33	2	12	1	1	H2	0	1	High dose
Gene:WBGene00048126:NA:21ur-3470, Y57G11C.262:piRNA	21ur-3470, Y57G11C.262	2	8	1	1	H2	0	1	High dose
Gene:WBGene00048126:NA:21ur-3470, Y57G11C.262:piRNA	21ur-3470, Y57G11C.262	2	16	1	1	H2	0	1	High dose
Gene:WBGene00048134:NA:21ur-911, Y73F8A.256:piRNA	21ur-911, Y73F8A.256	2	16	1	1	H2	0	1	High dose
Gene:WBGene00048165:NA:21ur-4283, Y105C5B.313:piRNA	21ur-4283, Y105C5B.313	2	6	1	1	H2	1	0	High dose
Gene:WBGene00048165:NA:21ur-4283, Y105C5B.313:piRNA	21ur-4283, Y105C5B.313	2	12	3	1	H2	1	0	High dose
Gene:WBGene00048165:NA:21ur-4283, Y105C5B.313:piRNA	21ur-4283, Y105C5B.313	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048166:NA:21ur-96, M199.34:piRNA	21ur-96, M199.34	2	10	1	1	H2	0	1	High dose
Gene:WBGene00048166:NA:21ur-96, M199.34:piRNA	21ur-96, M199.34	2	14	1	1	H2	0	1	High dose
Gene:WBGene00048173:NA:21ur-161, Y105C5B.314:piRNA	21ur-161, Y105C5B.314	2	6	1	1	H2	1	0	High dose
Gene:WBGene00048173:NA:21ur-161, Y105C5B.314:piRNA	21ur-161, Y105C5B.314	2	10	1	1	H2	1	0	High dose
Gene:WBGene00048173:NA:21ur-161, Y105C5B.314:piRNA	21ur-161, Y105C5B.314	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048181:NA:21ur-3594, Y41E3.122:piRNA	21ur-3594, Y41E3.122	2	4	1	1	H2	1	0	High dose
Gene:WBGene00048181:NA:21ur-3594, Y41E3.122:piRNA	21ur-3594, Y41E3.122	2	12	1	1	H2	1	0	High dose
Gene:WBGene00048181:NA:21ur-3594, Y41E3.122:piRNA	21ur-3594, Y41E3.122	2	16	1	1	H2	1	0	High dose
Gene:WBGene00048181:NA:21ur-3594, Y41E3.122:piRNA	21ur-3594, Y41E3.122	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048184:NA:21ur-4912, Y45F10D.39:piRNA	21ur-4912, Y45F10D.39	2	2	3	1	H2	1	0	High dose
Gene:WBGene00048184:NA:21ur-4912, Y45F10D.39:piRNA	21ur-4912, Y45F10D.39	2	8	3	1	H2	1	0	High dose
Gene:WBGene00048184:NA:21ur-4912, Y45F10D.39:piRNA	21ur-4912, Y45F10D.39	1	14	7	0	H2	1	0	High dose
Gene:WBGene00048187:NA:21ur-4659, Y57G11C.266:piRNA	21ur-4659, Y57G11C.266	2	4	3	1	H2	1	0	High dose
Gene:WBGene00048187:NA:21ur-4659, Y57G11C.266:piRNA	21ur-4659, Y57G11C.266	2	16	1	1	H2	1	0	High dose
Gene:WBGene00048187:NA:21ur-4659, Y57G11C.266:piRNA	21ur-4659, Y57G11C.266	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048196:NA:21ur-1832, Y37A1A.35:piRNA	21ur-1832, Y37A1A.35	2	2	1	1	H2	0	1	High dose
Gene:WBGene00048196:NA:21ur-1832, Y37A1A.35:piRNA	21ur-1832, Y37A1A.35	2	8	5	1	H2	0	1	High dose
Gene:WBGene00048196:NA:21ur-1832, Y37A1A.35:piRNA	21ur-1832, Y37A1A.35	2	16	3	1	H2	0	1	High dose
Gene:WBGene00048199:NA:21ur-2949, Y37A1B.89:piRNA	21ur-2949, Y37A1B.89	2	6	1	1	H2	1	0	High dose
Gene:WBGene00048199:NA:21ur-2949, Y37A1B.89:piRNA	21ur-2949, Y37A1B.89	2	18	1	1	H2	1	0	High dose
Gene:WBGene00048200:NA:21ur-1972, Y105C5A.268:piRNA	21ur-1972, Y105C5A.268	2	6	5	1	H2	1	0	High dose
Gene:WBGene00048200:NA:21ur-1972, Y105C5A.268:piRNA	21ur-1972, Y105C5A.268	2	14	1	1	H2	1	0	High dose
Gene:WBGene00048200:NA:21ur-1972, Y105C5A.268:piRNA	21ur-1972, Y105C5A.268	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048223:NA:21ur-4225, Y105C5A.270:piRNA	21ur-4225, Y105C5A.270	2	2	1	1	H2	0	1	High dose
Gene:WBGene00048223:NA:21ur-4225, Y105C5A.270:piRNA	21ur-4225, Y105C5A.270	2	10	1	1	H2	0	1	High dose
Gene:WBGene00048237:NA:21ur-1473, Y57G11B.53:piRNA	21ur-1473, Y57G11B.53	2	10	1	1	H2	0	1	High dose
Gene:WBGene00048242:NA:21ur-5061, Y105C5B.322:piRNA	21ur-5061, Y105C5B.322	2	4	9	1	H2	1	0	High dose
Gene:WBGene00048242:NA:21ur-5061, Y105C5B.322:piRNA	21ur-5061, Y105C5B.322	2	16	1	1	H2	1	0	High dose
Gene:WBGene00048242:NA:21ur-5061, Y105C5B.322:piRNA	21ur-5061, Y105C5B.322	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048248:NA:21ur-183, F13G11.31:piRNA	21ur-183, F13G11.31	2	6	1	1	H2	1	0	High dose
Gene:WBGene00048257:NA:21ur-4753, Y40H7A.85:piRNA	21ur-4753, Y40H7A.85	2	6	3	1	H2	1	0	High dose
Gene:WBGene00048257:NA:21ur-4753, Y40H7A.85:piRNA	21ur-4753, Y40H7A.85	2	16	1	1	H2	1	0	High dose
Gene:WBGene00048257:NA:21ur-4753, Y40H7A.85:piRNA	21ur-4753, Y40H7A.85	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048272:NA:21ur-4362, Y105C5B.325:piRNA	21ur-4362, Y105C5B.325	2	10	1	1	H2	0	1	High dose
Gene:WBGene00048278:NA:21ur-4022, Y73F8A.267:piRNA	21ur-4022, Y73F8A.267	2	14	1	1	H2	0	1	High dose
Gene:WBGene00048280:NA:21ur-3036, Y105C5B.328:piRNA	21ur-3036, Y105C5B.328	2	4	1	1	H2	0	1	High dose
Gene:WBGene00048284:NA:21ur-2866, Y116A8C.120:piRNA	21ur-2866, Y116A8C.120	2	2	15	1	H2	1	0	High dose
Gene:WBGene00048284:NA:21ur-2866, Y116A8C.120:piRNA	21ur-2866, Y116A8C.120	1	20	1	0	H2	1	0	High dose
Gene:WBGene00048288:NA:21ur-1087, F13G11.33:piRNA	21ur-1087, F13G11.33	2	12	3	1	H2	0	1	High dose
Gene:WBGene00048318:NA:21ur-2289, C08F11.41:piRNA	21ur-2289, C08F11.41	2	2	5	1	H2	1	0	High dose
Gene:WBGene00048318:NA:21ur-2289, C08F11.41:piRNA	21ur-2289, C08F11.41	2	10	1	1	H2	1	0	High dose
Gene:WBGene00048318:NA:21ur-2289, C08F11.41:piRNA	21ur-2289, C08F11.41	1	14	7	0	H2	1	0	High dose
Gene:WBGene00048322:NA:21ur-1784, F55B11.38:piRNA	21ur-1784, F55B11.38	2	4	1	1	H2	0	1	High dose
Gene:WBGene00048322:NA:21ur-1784, F55B11.38:piRNA	21ur-1784, F55B11.38	2	12	1	1	H2	0	1	High dose
Gene:WBGene00048326:NA:21ur-3485, Y64G10A.88:piRNA	21ur-3485, Y64G10A.88	2	4	1	1	H2	0	1	High dose
